ABL1	AKT1	ATM	ATR	AURKA	AURKB	BRAF	CAMK1	CAMK2A	CAMK2D	CDC7	CDK1	CDK2	CDK4	CDK5	CDK7	CDK9	CHEK1	CHEK2	CHUK	CSNK1A1	CSNK1D	CSNK2A1	DAPK1	DYRK1A	DYRK2	EGFR	FYN	GSK3B	IKBKB	INSR	IRAK1	JAK2	LATS1	LCK	LYN	MAP2K1	MAP2K4	MAP3K5	MAP3K7	MAP3K8	MAPK1	MAPK11	MAPK14	MAPK7	MAPK8	MAPKAPK2	MARK2	MTOR	NEK6	PAK1	PAK2	PAK4	PDPK1	PIM1	PLK1	PLK3	PRKAA1	PRKACA	PRKCA	PRKCB	PRKCD	PRKCE	PRKCI	PRKCQ	PRKCZ	PRKD1	PRKG1	RET	ROCK1	RPS6KA1	RPS6KA3	RPS6KA5	RPS6KB1	SGK1	SRC	STK11	SYK	TBK1	TTK	ULK1	VRK1
RPS6KA1	0.859661008663938	0.0170399490287455	0.496024878506794	0.404585904559324	0.519413974151321	0.886414989442988	0.947939010133956	0.288332212073301	0.0841029678472893	0.297489386378772	0.872470985531712	0.0519909654358362	0.67919243370272	0.701312678657154	0.502335875400241	0.381529002653706	0.572107675210399	0.450833383621681	0.134199711853531	0.687603926671913	0.131666314516971	0.295983792871228	0.124932358515207	0.433167101229176	0.0760071204259731	0.471891976574875	0.298169937747489	0.491318193030909	0.246477999884649	0.952212025058756	0.343218808250754	0.186845448237163	0.393611338554591	0.389074029853197	0.961855190482401	0.561260328934152	0.433329630856604	0.736231798800022	0.709154706103022	0.297873217790472	0.560135234101873	0.712118301069037	0.443790981649332	0.733971900046218	0.991557835834483	0.00242989520358449	0.56079414978844	0.229854915425821	0.629612230012584	0.598063540648017	0.910914697589531	0.0925465005823283	0.908073838413237	0.194394348515442	0.0464708692766108	0.308183602913632	0.32802559081067	0.907592887231865	0.0440586542461204	0.613261995129427	0.944648292450901	0.895743246723298	0.157303511522855	0.313344660831787	0.574329548562701	0.309674559058854	0.727842918537317	0.514698200398028	0.836328595371409	0.359213451143669	0	0.0485554333623297	0.998148626284851	3.51330500259239e-05	0.240904558936296	0.716050055650127	0.761227836557486	0.926060621992822	0.563223857528742	0.324206237003173	0.00910193951016683	0.113985401927807
RPS6KA3	0.925533113800351	0.666094206846511	0.0868383630628258	0.436001009725569	0.0056061498271008	0.782534842912083	0.248555194218401	0.702392644548567	0.88027553222262	0.519476254215925	0.943636870459296	0.108003898007657	0.946301582020504	0.42346523626688	0.750743212176537	0.324312467730536	0.044656977134744	0.692180556949211	0.192575696315229	0.065130673944955	0.003361670463602	0.562575658879971	0.866490761128706	0.462182443078857	0.10070302636864	0.0451194555536051	0.38409370331075	0.000623119594953865	0.1695484112965	0.89041553812455	0.416866168633805	0.00545668974174093	0.79342260283921	0.569763796604399	0.607269327595141	0.0361855606447277	0.550350128417417	0.272679996058651	0.435095812276564	0.170201102463498	0.238945993702533	0.85078831190924	0.011312011486645	0.736476982898995	0.911249447918523	0.711171301623705	0.653909743267087	0.614465891031523	0.31665368748666	0.320129834235089	0.639267697621568	0.125656285256735	0.38249457201345	0.743754446906937	0.34628329532077	0.694273044484509	0.104632933021675	0.276421675998348	0.464017892014441	0.566486829526052	0.980961890989535	0.433385375270834	0.55915157645237	0.629358708944198	0.0509848141677475	0.0661924909994576	0.555859139525466	0.206101503871458	0.810251743583559	0.66843350072258	0.0485554333623295	0	0.890986717940443	0.56710806684323	0.0815943249270923	0.633263996185599	0.493112858842871	0.111491002577616	0.278283616342824	0.264477031191121	0.80877754773803	0.819161425097169
RPS6KA5	0.78397936399698	0.827708750171535	0.444666127578201	0.711799061125263	0.487687304982612	0.907321570550504	0.00776309205658061	0.525317213407384	0.691599278081391	0.220420706500096	0.275760142680694	0.0712313404000412	0.721582004542476	0.548026012275325	0.84559599854112	0.998394356298327	0.371477127553374	0.698277399355528	0.825360577806451	0.0881617223086842	0.433707181657159	0.821464519611747	0.0972441816800047	0.647432677844411	0.34933381744975	0.256199416845543	0.0244269215095836	0.223391042331492	0.30596824949052	0.93205483509115	0.193476112208106	0.0409270742327696	0.895973722424284	0.89311295216673	0.265322914872928	0.48381776441959	0.889816205968499	0.0313477239208708	0.153235574544005	0.453561480816173	0.780828905938871	0.671968570082983	0.856370946584278	0.566290441844769	0.842666348762686	0.0959730586160501	0.94191566704997	0.341814309239645	0.169336464515191	0.933205348916995	0.297883397787722	0.668873743877758	0.291843067211185	0.709355386969566	0.0559080312677231	0.20135112265779	0.683941260660194	0.954503411799866	0.180301055782638	0.706000839883748	0.0247557081789863	0.432174388826038	0.109188743890602	0.36694999227626	0.707461078093217	0.34234563180432	0.498508989429113	0.0199397755129893	0.865596086951314	0.25080717904549	0.998148626284851	0.890986717940443	0	0.675900122856801	0.434853213584413	0.475363711415977	0.812174087932575	0.906472138662303	0.171208277183518	0.189201233148042	0.973024750578545	0.211066179514659
RPS6KB1	0.804991224092265	0.004671616120384	0.0636464995098519	0.0346174803754387	0.538679033040939	0.168068142114256	0.325532380065483	0.271099483990267	0.622675732260282	0.330716817266925	0.243066413593745	0.617706150305599	0.46937242185897	0.124987061825535	0.0354921579742398	0.0094948513133025	0.572823392350282	0.360417602318593	0.313380508193306	0.759380158472324	0.0197162525116064	0.0940859618727003	0.51618248776893	0.772160673470064	0.484613921192325	0.0266665425562715	0.60295557698616	0.0750835520995064	0.00945188790632487	5.5514325362947e-05	0.283100143373058	0.246061225548913	0.314309563404023	0.364396282925722	0.557647034578274	0.182449177219314	0.718620293167863	0.93975521625194	0.597874563789305	0.917917723829232	0.062547497189212	0.242734191037234	0.658921434685837	0.0180571253584557	0.676673451814	0.0209649252836289	0.425310466380376	0.0350619846889955	0.0512991334383455	0.819526211099133	0.526877392508157	0.115883100070195	0.0319555926731507	0.201313344497527	0.15229971274138	0.107722170076706	0.425691431149753	0.354314126144262	0.259386599251058	0.538141008753465	0.125567385465626	0.143215527425353	0.857071624850039	0.286194763904476	0.997101535585661	0.670536512442998	0.124530145812275	0.911457208728112	0.940273551553349	0.0271197589256009	3.51330500259247e-05	0.567108066843229	0.6759001228568	0	0.673201289380103	0.731544120023623	0.663565765197963	0.0564188982734677	0.180975680097852	0.113211715589121	0.460647300924266	0.0753618877698745
SGK1	0.841140973577371	0.0932675418751556	0.637255543690447	0.548370211892652	0.226612720825859	0.842468354245544	0.599174972333325	0.967748727795259	0.739252272580024	0.503597117924417	0.976076497211635	0.806322766943323	0.369238792805168	0.400639620355941	0.998816928268783	0.150760288003748	0.618592077993548	0.89631525229153	0.0432945048930366	0.765579548950877	0.771443822826076	0.428294741529745	0.549968929953253	0.83895786115254	0.848318068654545	0.0249320114059367	0.116972533685912	0.840757674568675	0.060864925199192	0.388390465489468	0.127601865302265	0.294921813127493	0.652527201436552	0.375452082946702	0.0454380243737776	0.151698654067791	0.388355972610248	0.625051316233342	0.804084048832981	0.0856965180946311	0.0645623601770636	0.0355624148564788	0.489567948895558	0.52086556870349	0.61353066756006	0.0221044839544392	0.55957432679499	0.548517338441601	0.514641379695154	0.53669050204219	0.235302308533096	0.471923514903898	0.568138606129442	0.026177702599504	0.0209996033726694	0.25513488487509	0.439348008150428	0.899749809230838	0.333805884467139	0.485607837369242	0.0168752703295225	0.092385698202935	0.0796771496130013	0.834768788490358	0.563654924593008	0.362065824512143	0.921116410520982	0.626696890778413	0.837084816453147	0.0179302895809742	0.240904558936296	0.0815943249270924	0.434853213584413	0.673201289380103	0	0.812270791999794	0.789448613719753	0.742389749236785	0.776449694761908	0.631648043946893	0.725321038636568	0.959153605538253
SRC	0.00548871973787122	0.869793961713302	0.948647305469263	0.0543115938545207	0.011199588459154	0.272994367046108	0.71492402907702	0.289451293403213	0.474782132385838	0.177543855201231	0.819659896055946	0.392514732793498	0.965253415697837	0.241564851131851	0.0486671803467493	0.226397950081459	0.159942234059558	0.401247646052472	0.594187219239901	0.688224256645526	0.55040301670738	0.167065407890753	0.0879024070552652	0.832905845936379	0.953880535338327	0.434953350138934	0.0388035495130487	0.49396345244864	0.323387787700442	0.736688191014417	0.740593008327538	0.987044411944772	0.141761836503696	0.9859272323493	0.00571548760824991	0.0133131899515228	0.524357467403442	0.923901788010275	0.543222013658293	0.583666339725082	0.0332220218008074	0.374762218628816	0.654602079621796	0.421730303839236	0.0355494848020096	0.6078654302871	0.545549438685379	0.080720039377301	0.123627857307152	0.752285170557739	0.263545190584328	0.103442035287808	0.950756204274874	0.571631264452737	0.248743254978832	0.222895600662828	0.125219446411495	0.703603491195429	0.0464958528908975	0.157646382427338	0.192253620383289	0.600344530699259	0.242269074953397	0.00315769935233828	0.684707035733703	0.290675514936898	0.451789001854947	0.343270676345393	0.685210849414536	0.163270526314884	0.716050055650129	0.633263996185599	0.475363711415977	0.731544120023623	0.812270791999794	0	0.487875930540898	0.574832882693928	0.0448526372697376	0.0945320422134674	0.49359554596284	0.762963397348168
STK11	0.0539673491100337	0.933524414594456	0.324972449114332	0.540959686910673	0.464851121809811	0.823233363833834	0.937944389954453	0.768599721959659	0.665487302897663	0.34390742085826	0.928452029946474	0.1040193897047	0.25176080181868	0.680876022908812	0.0256251564229094	0.98015116737605	0.0186878567803495	0.522162583300953	0.668553994645293	0.517960984286449	0.672155022897437	0.78787033952747	0.322959357596043	0.186068297683526	0.985325910721049	0.245809378876016	0.910704951617903	0.904196987233859	0.527242938892303	0.0387213403919431	0.344776159978773	0.917678237355349	0.447028039568583	0.507491482752916	0.50308285727584	0.423356635596438	0.469556622192956	0.471805389587104	0.100237043640211	0.125540996373434	0.530055780183996	0.20051642222109	0.795819471534216	0.95584118734246	0.150558853068822	0.871970173136232	0.101499622339887	0.871843076713336	0.158833172117804	0.0679132931996499	0.117805819759929	0.0481869630250401	0.737272817146751	0.0114486609840801	0.513425098447045	0.701943422701671	0.632195555990351	0.707624346226769	0.722159099682415	0.0842635292539297	0.221476929272168	0.51610923442115	0.597456714783953	0.680240091630522	0.25765566108112	0.0309372052083786	0.447913541851035	0.910400753369776	0.414487160645399	0.752335520224094	0.761227836557485	0.493112858842871	0.812174087932575	0.663565765197964	0.789448613719753	0.487875930540898	0	0.443265241091716	0.0420713195140549	0.067950539697786	0.214870901177355	0.42817221668764
SYK	0.811083993343427	0.0376720632323641	0.0800823048353755	0.0163244722520639	0.708806173276412	0.671170821285383	0.893536924309535	0.687516007565237	0.348780789169599	0.631653037052653	0.598800216519453	0.700041892513125	0.618467132149021	0.866988864701879	0.452596442796219	0.162768957038119	0.283811077582997	0.360048397927816	0.529967884860457	0.864508910570714	0.0373604000310566	0.0113351654311006	0.726629652975266	0.369784098883661	0.184817897574133	0.977819393692468	0.480667931407397	0.0963519628030316	0.332938187216745	0.720236220237307	0.927233581482056	0.394510933672086	0.0468058590500676	0.584604395566945	0.881439076778287	9.36447698839912e-07	0.276291161688662	0.245156171470994	0.54329060067124	0.564160119236316	0.91257795541206	0.692949638641411	0.117338439781688	0.21587807575586	0.443098357077403	0.817019413965414	0.0654259204214416	0.619565263353819	0.55163216461809	0.702076327616131	0.727490262302504	0.273873904253253	0.150499578030594	0.218427311808018	0.574459111337846	0.899768317637724	0.524930398156852	0.0735068760256023	0.983068976774035	0.590095800955859	0.0718971453699251	0.175700490482333	0.330564353677721	0.14869347988304	0.518179022540861	0.00506945299605223	0.068778965026076	0.0194599011378442	0.279829069372207	0.926418245208586	0.926060621992822	0.111491002577616	0.906472138662303	0.0564188982734675	0.742389749236785	0.574832882693928	0.443265241091715	0	0.336025803558465	0.764435299642677	0.101126847521565	0.513771945842469
TBK1	0.257445092210605	0.190044031579804	0.565145076335602	0.262649765602744	0.425830206306306	0.335962090491443	0.529118967080812	0.13234626586464	0.720643128050797	0.351359632924425	0.948857085611636	0.790124999329994	0.980971355468325	0.258906724709573	0.763458629529976	0.602058357678078	0.731213146546729	0.81719239272984	0.830127718153211	0.340958653921435	0.0139722728217668	0.828104750782971	0.68697140154306	0.0506686902981395	0.473163882474693	0.33987288596276	0.0288665496811313	0.0985763356737267	0.599825542171251	0.316422952963532	0.640464530059142	0.424903617276791	0.535542636047181	0.777627997631125	0.583594149848952	0.318379160389349	0.599552134923892	0.801258968679625	0.934199439601159	0.827566093179609	0.0709158206236772	0.111106331502278	0.157774656047708	0.809688039427108	0.384813134224412	0.553802845819336	0.951295054313244	0.806691432972582	0.203826767020052	0.292212820752356	0.230963379460059	0.21499817760624	0.930581037999866	0.965072839999088	0.167689861644139	0.375178396267239	0.36679823087092	0.180474900115493	0.821903920191252	0.607163264438624	0.00362331374370341	0.505631664776599	0.870236599280524	0.524448479957362	0.562446191757428	0.626541438330666	0.0103023993226639	0.199078744084112	0.494198429390843	0.140421418017255	0.563223857528742	0.278283616342823	0.171208277183518	0.180975680097852	0.776449694761908	0.0448526372697375	0.0420713195140547	0.336025803558465	0	0.00781205869003069	0.294825308704158	0.531237356722515
TTK	0.0685053779084836	0.0456687013772013	0.60644676630396	0.93523401560491	0.0680714498444099	0.960872902535453	0.376857781264631	0.822230102408111	0.589907729066259	0.137793037421944	0.541786186196956	0.929269371351167	0.509018581448388	0.625012917484625	0.394817475221015	0.226736221133261	0.443056492906977	0.260378185714412	0.419734616345225	0.510918972853883	0.504325890778642	0.0752694574165387	0.456830504353852	0.891355038048382	0.471841856620438	0.836493206592593	0.701345487510796	0.352371772698951	0.222711817043616	0.105781163063603	0.888503031599888	0.449246557670207	0.0273153111637551	0.927178263334865	0.0585866122578479	0.707850598492104	0.606262597942705	0.0923834751328487	0.904628306916049	0.45035684009405	0.408678365477954	0.100208615633338	0.272958434649257	0.533451193687217	0.623172109031556	0.741881792038327	0.049088722612456	0.819152093428506	0.627809624312412	0.0128492125518892	0.222402616729321	0.259157810896152	0.0992584056135955	0.410262963029284	0.427353620223514	0.713400873598321	0.855638481831448	0.785777055805602	0.25813379015571	0.0602374102813089	0.795086674414561	0.0915026188346771	0.339979179921373	0.163839135923692	0.189703859201274	0.520851564169747	0.146589047270611	0.865280198402208	0.344926668113344	0.200961490808909	0.324206237003173	0.264477031191121	0.189201233148042	0.11321171558912	0.631648043946894	0.0945320422134675	0.0679505396977859	0.764435299642676	0.00781205869003069	0	0.713803077695667	0.508109334358974
ULK1	0.921706504170944	0.726755494278456	0.4605550334362	0.959678799365577	0.590701462253965	0.490401511949367	0.617819538290574	0.117930855306281	0.362775238908394	0.375482788169091	0.558148195747666	0.147733519803294	0.458009522849183	0.34970671136769	0.421166552593278	0.914442127316488	0.634685029218016	0.0627467554027483	0.0563204212860515	0.760292831122965	0.905959197187184	0.011485666647415	0.240764740451847	0.0950389462611163	0.102671056146586	0.0869357073403277	0.776968119549171	0.599145992672856	0.92228912648733	0.383599053391223	0.227736933582705	0.239315132574083	0.136716726663203	0.909161178994378	0.329525946747758	0.408008786727115	0.586645691927897	0.28607173376788	0.0589527916937805	0.0325882002967594	0.454297668052665	0.148081711491786	0.847204539277274	0.778264754310485	0.790346193251582	0.00768975851453944	0.773523053171418	0.280883899749576	0.859391899050421	0.784745280100722	0.374872685923779	0.0384366385464803	0.86104483514122	0.821875355087073	0.918588737657137	0.388496835321309	0.595496490759563	0.278240821623861	0.734730115440273	0.125954546447882	0.339220003824472	0.178137704307874	0.246732433433222	0.494947012839535	0.379998870204504	0.515816517906796	0.199060664515634	0.768366801647428	0.458917983607079	0.0940323097493141	0.00910193951016681	0.808777547738031	0.973024750578545	0.460647300924266	0.725321038636568	0.493595545962841	0.214870901177355	0.101126847521564	0.294825308704158	0.713803077695668	0	0.0608044058063577
VRK1	0.0519150571716988	0.439348983305408	0.963001978502894	0.852911121368083	0.330782273565914	0.780694417291596	0.195495534423745	0.510164086113285	0.523633019433225	0.148457863735179	0.981486619678569	0.156902696878086	0.395664295760952	0.109624022720547	0.0143406685664649	0.0917920512851302	0.686530714032675	0.399712424336969	0.876220511085631	0.842740769649504	0.0550695709088401	0.74057151103185	0.2340329130454	0.0859306335273576	0.323349788674924	0.533509928690925	0.443886949793857	0.607397292216004	0.661913151542592	0.367709788948005	0.0246417357515114	0.0222710546582921	0.562365999960884	0.12741575453177	0.3113323781494	0.768067952177875	0.769544324871927	0.619539575202076	0.248289157960187	0.320797282357353	0.944494508094741	0.0784483201819999	0.491874713878101	0.908906258452926	0.383177941602453	3.08739175574326e-05	0.0933295415286588	0.641055265111187	0.136367349060498	0.121247340443436	0.977480768759423	0.797683164612592	0.478570800183057	0.650296715755247	0.571699319089852	0.45436195155927	3.41991695542251e-16	0.933644148347206	0.598411037793145	0.198752985516782	0.00966957265236696	0.124352185687503	0.394868738257946	0.975456809370354	0.109888725690517	0.134222307527167	0.0872006130276104	0.560716980562524	0.801794846157726	0.45469705474907	0.113985401927807	0.819161425097171	0.211066179514659	0.0753618877698747	0.959153605538254	0.762963397348168	0.428172216687639	0.51377194584247	0.531237356722515	0.508109334358974	0.0608044058063577	0
